,name,site,company,salary,eduBackground,experience,techRequire
2265,Java,苏州·相城区·元和,码图软件科技,12500.0,大专,3-5年,企业软件后端开发
2266,Java,苏州·苏州工业园区·独墅湖,苏州商数时代信息...,10714.0,本科,3-5年,微服务架构分布式技术DubboSpring支付大数据
2267,Java,苏州·昆山市·玉山,苏州悠为仁成信息科技,6500.0,大专,经验不限,NoSQLMongoDBMySQL后端开发多线程数据结构
2268,Java,苏州·苏州工业园区·湖东,极致医疗,10714.0,本科,1-3年,英语
2269,JAVA,苏州·吴中区·东山,宅与家居,15000.0,本科,1-3年,JavaJavaScriptMySQL
2270,Java,苏州·虎丘区,元吉软件,4500.0,本科,3-5年,Java后端开发Web前端
2271,Java,苏州·苏州工业园区·独墅湖,裕景信息,2500.0,本科,3-5年,SQL微服务架构MVC开发后端开发Spring
2272,Java,苏州·苏州工业园区·湖东,芯翼达,16000.0,本科,3-5年,SQL消息队列SpringSQL Server全栈开发Linux
2273,Java,苏州·虎丘区·科技城,山石网科,16285.0,本科,5-10年,团队管理经验中大型项目架构设计经验软件工程师
2274,Java,苏州·苏州工业园区·青剑湖,苏州八幺八科技有...,12500.0,大专,1-3年,数据结构SpringPostgreSQL后端开发LinuxHTML
2275,Java,苏州·相城区·元和,通办服务,15428.0,本科,10年以上,后端工程师SpringMyBatisRedis
2276,Java,苏州·昆山市·玉山,长沙云端科技,12500.0,本科,3-5年,JavaSHELLPYTHONPERLHADOOP
2277,Java,苏州·张家港市·杨舍镇,新点软件,15500.0,硕士,5-10年,架构师
2278,Java,苏州·虎丘区·木渎,华诠科技,9000.0,大专,1-3年,JavaJavascript
2279,Java,苏州·昆山市·世茂,车邦智能科技有限公司,7500.0,大专,1-3年,SQL后端开发Unix
2280,Java,苏州·苏州工业园区·车坊,海管家,15000.0,本科,3-5年,JavaSpringMyBatisJava开发经验分布式系统开发经验
2281,Java,苏州·苏州工业园区·湖东,通付盾,20000.0,本科,5-10年,多线程分布式技术
2282,Java,苏州·昆山市·玉山,博浪,12500.0,本科,3-5年,SQL多线程MVC开发SpringMySQLGITMaven
2283,Java,苏州·苏州工业园区·车坊,上海译牛科技有限公司,15500.0,本科,3-5年,架构师音视频开发SSMMySQL后端开发客户端开发
2284,Java,苏州·苏州工业园区·东沙湖,北大医信,10000.0,本科,1-3年,SpringHibernateOracleSQLMVC开发SSH
2285,Java,苏州·苏州工业园区·东沙湖,learun,17500.0,本科,3-5年,JavaJavascript系统架构
2286,Java,苏州·苏州工业园区·独墅湖,倍加特,9000.0,本科,1-3年,JavaSSMvue后端开发
2287,Java,苏州·昆山市·玉山,昆山艾迪,4000.0,大专,1年以内,Java数据库HTML/CSS
2288,java,苏州·常熟市·高新技术产业园,江苏繁新,20000.0,本科,1-3年,后端工程师Java
2289,Java,苏州·昆山市·花桥,洛克云,30000.0,本科,1-3年,分布式技术多线程服务器配置微服务架构网络协议
2290,Java,苏州·吴中区·苏苑,北京函云,5142.0,本科,经验不限,微服务架构
2291,java,苏州·苏州工业园区·娄葑,菲尼思,6428.0,大专,经验不限,JavaSpringMySQL计算机/软件工程相关经验
2292,Java,苏州·苏州工业园区·湖东,欣皓信息技术有限公司,11500.0,大专,1-3年,RedisMySQLSpringBootWEB开发后端开发IDEA
2293,Java,苏州·苏州工业园区·独墅湖,文和,8142.0,本科,1-3年,JavaSpringMySQL
2294,Java,苏州·吴中区·木渎,多美初会,10500.0,大专,1-3年,SpringRedisGITMaven
2295,Java,苏州·苏州工业园区·独墅湖,儒鸿科技,12500.0,本科,3-5年,JavaLinux
2296,Java,苏州·姑苏区·虎丘,姑苏区鸿瞬菊贸易商行,15500.0,本科,1-3年,后端工程师
2297,Java,苏州·苏州工业园区·湖东,苏州拓宝,10714.0,大专,经验不限,分布式技术SpringBoot微服务架构后端开发
2298,Java,苏州·虎丘区·枫桥地区,名硕电脑,6500.0,本科,1-3年,服务器端开发PHP
2299,Java,苏州·昆山市·花桥,团团玩,17000.0,本科,1-3年,全栈开发多线程微服务架构SpringSpringCloud
2300,Java,苏州·苏州工业园区·跨塘,华云视创,13500.0,本科,3-5年,SpringSQLOracleMySQLSpringBootSpringMVC
2301,Java,苏州·吴中区·越溪,苏州起高软件有限公司,15000.0,大专,3-5年,Shell多线程微服务架构MVC开发容器技术Spring
2302,Java,苏州·苏州工业园区·独墅湖,恒琪信息,12500.0,本科,3-5年,JavaJavascript数据库
2303,Java,苏州·姑苏区·三香路沿线,来呀丁神,16500.0,大专,3-5年,后端开发微服务架构服务器配置中级软件工程师IDEA
2304,Java,苏州·苏州工业园区·独墅湖,数捷数字,12500.0,大专,5-10年,SpringSpringBootRedisMySQL后端开发全栈开发
2305,Java,苏州·虎丘区·塔园路,固德威,13714.0,本科,经验不限,微服务架构容器技术中级软件工程师高级软件工程师
2306,JAVA,苏州·苏州工业园区·独墅湖,苏州智慧鹿,17500.0,大专,3-5年,JavaSpring服务器配置容器技术MySQLRedis
2307,Java,苏州·苏州工业园区·独墅湖,上海天好,6500.0,本科,1-3年,SQLMVC开发SpringHibernateRedisOracle
2308,Java,苏州·昆山市·玉山,宜闻教育,7500.0,本科,1-3年,后端开发JavaHTML5
2309,Java,苏州·相城区·元和,简道天成电子信息科技,26500.0,本科,3-5年,区块链分布式技术后端开发MySQLJava
2310,Java,苏州·苏州工业园区·独墅湖,中科国创高可信,15000.0,本科,经验不限,DevOpsJava程序分析
2311,Java,苏州·吴中区·越溪,理工比特,17142.0,本科,3-5年,后端工程师JavaSpring计算机/软件工程相关经验
2312,Java,苏州·苏州工业园区·湖东,棋林智能,15000.0,大专,3-5年,Java数据库系统架构
2313,Java,苏州·虎丘区·木渎,翊清环境,15500.0,本科,1-3年,ShellPython
2314,Java,苏州·昆山市·世茂,东安岩芯,12500.0,大专,3-5年,数据库数据抓取数据采集
2315,Java,苏州,品祺电子,20000.0,本科,5-10年,Java系统架构全栈
2316,Java,苏州·吴中区·城南,幸福物联,8500.0,本科,3-5年,SQLCSSSpringSpringMVCRedisMySQLLinux
2317,Java,苏州·吴江区·松陵,苏州全真网络,7500.0,大专,1-3年,JavaMVC开发MySQL后端开发SpringMVCSSM
2318,Java,苏州·苏州工业园区·湖东,鼎亭智能科技有限公司,15500.0,本科,1-3年,Java
2319,Java,苏州·苏州工业园区·独墅湖,苏州真趣,17142.0,本科,5-10年,分布式技术SpringRedisSpringBootMySQL
2320,Java,苏州·苏州工业园区·车坊,威视通智能,11571.0,本科,1-3年,负载均衡技术分布式技术多线程MySQLMongoDB
2321,Java,苏州·吴江区·盛泽,柒岳网络科技,5000.0,本科,1-3年,后端工程师架构师JavaMySQLRedisJava开发经验
2322,Java,苏州·苏州工业园区·独墅湖,苏州华为技术研发,19285.0,本科,1-3年,SQL分布式技术多线程数据结构消息队列
2323,Java,苏州·虎丘区·玉山路,无限愿景,25000.0,大专,3-5年,服务器配置容器技术SpringGITSVNHibernate
2324,Java,苏州·苏州工业园区·湖东,五朋网络,15500.0,本科,1-3年,微服务架构MVC开发高级软件工程师后端开发
2325,Java,苏州·虎丘区·木渎,创嘉云科技,9857.0,本科,1-3年,SQL分布式技术SpringDubboSpringBoot
2326,Java,苏州·姑苏区·万达广场,亚商网络科技有限公司,17142.0,学历不限,1-3年,微服务架构服务器配置网络编程架构师软件工程师
2327,JAVA,苏州·苏州工业园区·独墅湖,苏州壹伍零亿,18857.0,大专,5-10年,分布式技术微服务架构负载均衡技术SpringRedis
2328,Java,苏州·姑苏区·南门,澳西科,23000.0,学历不限,3-5年,SpringRedisMongoDB易语言
2329,Java,苏州·苏州工业园区·娄葑,鲜鲜科技,7285.0,大专,1-3年,JavaScala分布式技术多线程负载均衡技术
2330,Java,苏州·吴江区·松陵,三齐科技,18000.0,本科,3-5年,C/C++全栈工程师企业级应用开发全栈开发
2331,Java,苏州·苏州工业园区·青剑湖,后天科技,12500.0,大专,3-5年,Java企业软件Javascript
2332,Java,苏州·苏州工业园区·湖东,苏州和事兴,10000.0,大专,1-3年,MVC开发SpringSQL ServerJavaOracle
2333,Java,苏州·虎丘区·木渎,垚驰科技,10500.0,本科,1-3年,SpringBootMySQL后端开发微服务架构MVC开发
2334,Java,苏州,瀛迪苏州,7285.0,本科,1-3年,TypeScript全栈工程师JavaJavaScriptSpringMVC
2335,Java,苏州·虎丘区·横塘,锐捷网络,3750.0,本科,0-1年,Java容器技术SQLJavaScriptShell多线程
2336,Java,苏州·苏州工业园区·车坊,苏州金瑞阳,15000.0,本科,1-3年,Springjavajava开发软件工程师开发工程师软件开发
2337,Java,苏州·虎丘区·长江湾广场,言信,21500.0,硕士,5-10年,SQLHTML分布式技术多线程SpringSpringMVC
2338,Java,苏州·吴中区·越溪,苏州翔锐科技有限公司,13000.0,本科,5-10年,Java开发经验全栈工程师JavaRedisSpring
2339,Java,苏州·吴中区·城南,博灵网络,10000.0,大专,3-5年,Shell网络协议后端开发企业级应用开发Windows
2340,Java,苏州·苏州工业园区·湖东,建信金科,15000.0,本科,3-5年,微服务架构SpringSpringCloudMySQL后端开发
2341,Java,苏州·虎丘区·塔园路,秒动科技,12500.0,本科,1-3年,SQL数据结构SpringHibernateMySQLAndroid
2342,Java,苏州·姑苏区·留园,缇宝科技,12500.0,本科,3-5年,JavaMavenLinuxRedisMySQLMybatis多线程
2343,Java,苏州·苏州工业园区·青剑湖,珂阳科技有限公司...,8142.0,本科,1-3年,SQLCSS服务器配置SpringSpringBootDubbo
2344,Java主程,苏州·昆山市·北门路,吉庆互联网,65000.0,本科,5-10年,JavaSQLShell分布式技术数据结构Socket技术
2345,JAVA开发,苏州·常熟市·东南开发区,苏州源代码网络科技,9000.0,学历不限,3-5年,全栈工程师GITNoSQLLinuxRedisMVC开发
2346,高级Java,苏州·相城区·元和,讯客,15000.0,大专,3-5年,Java
2347,JAVA后端,苏州·吴江区·太湖新城（吴江）,掌拍科技,22500.0,本科,3-5年,JavaSQLSpringHibernateStruts分布式技术
2348,Java开发,苏州·苏州工业园区·独墅湖,苏州皓范,17500.0,本科,5-10年,分布式技术Redis后端开发软件工程师EclipseJDK
2349,Java(苏州),苏州·苏州工业园区·玲珑,得逸信息,13500.0,大专,3-5年,WMSMES
2350,Java工程师,苏州·虎丘区·木渎,鼎鼎客网络科技,12500.0,大专,1年以内,Java
2351,java工程师,苏州·苏州工业园区·独墅湖,易百特,7500.0,本科,经验不限,Java安卓IOS
2352,Java程序员,苏州·吴中区·城南,苏州酷码,7500.0,本科,1-3年,Java数据库
2353,Java工程师,苏州·虎丘区·浒墅关,苏州弘瀚自动化,13714.0,本科,5-10年,Java开发经验JavaOA适应短期出差大数据处理经验
2354,java工程师,苏州·苏州工业园区·唯亭,火石科技,15000.0,学历不限,3-5年,SpringRedisPostgreSQL
2355,JAVA实习生,苏州·常熟市·东南开发区,中拓互联,4950.0,本科,0-1年,JavaSpring计算机/软件工程相关经验
2356,java工程师,苏州·相城区·元和,至赛科技,6857.0,本科,在校/应届,后端工程师Java
2357,Java开发（外派）,苏州·虎丘区·木渎,云格科技,10500.0,大专,1-3年,后端工程师Java
2358,Java工程师,苏州·相城区·元和,一页纸,10500.0,本科,3-5年,Java后端开发系统架构
2359,java工程师,苏州·张家港市·杨舍镇,鼎力科技,6500.0,大专,经验不限,SQL张家港 java 微服务
2360,Java工程师,苏州·吴中区·郭巷,火龙互动,10500.0,大专,3-5年,Java
2361,Java工程师,苏州,苏州微益发,12500.0,本科,3-5年,微服务架构SpringBootSpringCloudSQL Server
2362,Java工程师,苏州·苏州工业园区·独墅湖,华信,8500.0,大专,1-3年,Java网络协议Socket技术SpringNettyMySQL
2363,Java工程师,苏州·昆山市·花桥,艺唯电子,12500.0,大专,3-5年,SQL服务器配置数据结构架构师LinuxPostgreSQL
2364,java工程师,苏州·苏州工业园区·湖东,道盛易合科技,8142.0,本科,1-3年,Java后端开发数据库
2365,java高级开发,苏州·吴中区·越溪,旭日朝晖,12500.0,本科,3-5年,后端工程师Java
2366,java实习生,苏州·虎丘区·科技城,颐远信息,3750.0,本科,0-1年,Java计算机软件
2367,高级Java开发,苏州·苏州工业园区·独墅湖,苏州微智汇,8142.0,大专,3-5年,Java后端开发MESSpringCloud
2368,JAVA工程师,苏州·虎丘区·木渎,大制科技,18500.0,本科,3-5年,JavaSpringMySQLVUE
2369,Java工程师,苏州·苏州工业园区·独墅湖,和育医疗科技,6500.0,本科,1年以内,Java全栈工程师团队管理经验全栈开发分布式技术
2370,Java工程师,苏州·昆山市·玉山,昆山丘钛微电子科...,9000.0,大专,1-3年,java
2371,Java工程师,苏州·昆山市·玉山,三一重工,17142.0,硕士,3-5年,JavaC#
2372,java工程师,苏州·相城区·渭塘,云体科技,4950.0,本科,0-1年,后端工程师JavaJava开发经验远程实习
2373,Java工程师,苏州·昆山市·玉山,双叶软件科技,9857.0,大专,1-3年,JavaJavaScriptHTMLCSS软件工程师工程师
2374,Java工程师,苏州·吴中区·越溪,苏州格尔斯,17500.0,本科,3-5年,Java服务器配置SpringHibernateOracleSQL Server
2375,JAVA高级开发,苏州·吴中区·木渎,优玖信息科技,19714.0,大专,5-10年,JavaLinux数据库
2376,JAVA工程师,苏州·相城区·元和,中道旅游,17142.0,本科,3-5年,SQL服务器配置微服务架构SpringHibernate
2377,中级Java,苏州·昆山市·玉山,坤迈科技,8571.0,大专,3-5年,SQLSpringMavenOracleSpringBoot
2378,Java开发,苏州·虎丘区·狮山,憨妈妈,14500.0,大专,3-5年,分布式技术微服务架构Spring后端开发架构师SQL
2379,java开发,苏州·苏州工业园区·独墅湖,图墨医疗,6857.0,本科,1年以内,Java计算机/软件工程相关经验Java开发经验
2380,Java开发,苏州·虎丘区·木渎,中外运动力网络,9000.0,大专,1-3年,Java
2381,JAVA开发,苏州·昆山市·玉山,优牙库,7714.0,大专,1-3年,多线程MVC开发消息队列容器技术Spring
2382,JAVA开发,苏州,云坤信息,9000.0,大专,1-3年,Node.js数据库需求分析
2383,java（常熟）,苏州,南京旭羽信息科技...,16500.0,大专,5-10年,微服务架构ERPspringcloud
2384,java开发,苏州,欧软,17500.0,本科,5-10年,SQLSpringOracle后端开发EclipseJava微服务
2385,Java工程师,苏州·苏州工业园区·娄葑,普中,22500.0,大专,1-3年,JavaSpringMySQL计算机/软件工程相关经验
2386,Java工程师,苏州·昆山市·玉山,翊翰信息,8142.0,大专,1-3年,全栈工程师JavaPostgreSQLMySQLSpringBoot
2387,java工程师,苏州·苏州工业园区·独墅湖,安迅通科,9000.0,本科,1-3年,Java开发经验JavaMySQLMyBatis后端工程师
2388,Java开发（苏州）,苏州·苏州工业园区·苏州中心商场,谷科软件,13500.0,本科,3-5年,MVC开发SpringSpringBootOracleMySQL
2389,Java工程师,苏州·苏州工业园区·青剑湖,济中节能,16500.0,本科,3-5年,Java开发经验JavaIDEAMySQLSpringCloudNetty
2390,java工程师,苏州·苏州工业园区·独墅湖,同程控股,6857.0,学历不限,1-3年,JavaC#EBS
2391,java工程师,苏州·虎丘区·苏州乐园,君林,12500.0,本科,1-3年,后端工程师JavaSpringJavaScript
2392,Java工程师,苏州·苏州工业园区·湖东,信碾软件,16000.0,本科,3-5年,JavaJavascript系统架构
2393,Java工程师,苏州·吴中区·东环,江苏鼎思科技,7000.0,本科,1-3年,JavaJavascript数据库
2394,Java工程师,苏州·吴江区·松陵,迈为,17142.0,本科,3-5年,JavaJavaScriptSpringJava开发经验
2395,java工程师,苏州·相城区·蠡口家具城,苏州猴软,8500.0,本科,1-3年,JavaHTMLCSSjsp
2396,JAVA程序员,苏州·张家港市·杨舍镇,新起步,7000.0,本科,1-3年,java程序员
2397,JAVA工程师,苏州·苏州工业园区·车坊,芒种,7500.0,本科,经验不限,JavaRedisMongoDB分布式系统开发经验Java
2398,java程序员,苏州·吴中区·郭巷,洞庭山,15500.0,本科,3-5年,后端工程师Java
2399,java工程师,苏州·昆山市·玉山,富翔精密,16500.0,本科,3-5年,后端工程师JavaRedisSpring计算机/软件工程相关经验
2400,JAVA技术经理,苏州·苏州工业园区·独墅湖,盛讯通,25000.0,本科,5-10年,SpringNoSQLPostgreSQLGITMaven后端开发
2401,高级Java工程师,苏州·吴中区·独墅湖,龙信科技,21428.0,大专,3-5年,CSSMVC开发负载均衡技术分布式技术消息队列
2402,JAVA开发经理,苏州·苏州工业园区·独墅湖,招隐咨询,24857.0,本科,5-10年,SpringNoSQL高级软件工程师后端开发技术经理
